id,admitted,test_score,ap,avg_ap,sat_subjects,gpa,female,minority,international,sports,school,early_app,alumni,program,add_info
N7NQV0DZD1,0,2280,7,4.857142857,5,3.95,0,0,0,0,Yale,0,0,Biology,State Champion Team Captain Debate Team National Tournament qualifier and Tournament of Championship Qualifier 300 hours service club VP 11 Key Club Southwest District board 12 of Key Club International 2nd in command over 2 states clubs Research at the Mayo Clinic on myeloma participant Intel 2006 published research National Honor Society Executive Board PresidentDebate Team MVP Various debate awards National Merit Finalist AP Scholar with Honor Distinction School Awards top of class top class leader Interviews all went well Guidance counselor is a good friend and wrote a fabulous recommendation Teachers were strategically picked wrote very revealing good recs
W4DLWJB6TJ,0,2280,7,4.714285714,3,4,0,0,0,0,Yale,0,0,Electrical Engineering,
2RF7M2DECH,0,2280,6,4.666666667,3,4,1,0,0,0,Yale,0,0,Economics,
TIEB3AC58N,0,2280,7,5,4,4,0,1,0,0,Yale,1,0,Neurobiology,The Wildcat nationally ranked school newspaper Opinion Editor 11 and Managing Editor 12 Inkwell literary magazine Co Founder and Associate Director 12 Orange County Cappies Published critic for The Orange County Register 11 12 Link Crew Ambassador 11 12 American Red Cross Executive Student Commission Vice President 12 Best Buddies Peer Buddy to a student with learning disability 10 11 12 80 hour internship at the Orange County Library Brea branch Summer 2011 150 hour internship at The Orange County Register Summer 2012 copy editor intern for Wendy Fawthrop chief copy editor and copy desk team leaderOrange County Board of Supervisors Excellence in Volunteerism 2012 Award Orange County Libraries representative at Cox Cable Panel 2012 Orange County Voices and Vision published contest winner 2010 2011 American Chemical Society First Year Chemistry Olympiad finalist 2011 American Chemical Society Advanced Level Chemistry Olympiad County Winner 2012 Brea Olinda High School Controversial Speech Competition Finalist 2011 City of Brea s Mayor s Youth Award for Community Involvement 2012 National AP Scholar 2012 
GC1ZOA2IZW,0,2280,0,0,2,3.9,0,0,1,0,Yale,0,0,Economics and English,Extracurriculars place leadership in parenthesis English Literary Society President 2 years LOTS of blogging and related stuff Some dramatics Managing team for a huge international Literature and Cultural event Lahore Literary Fest Science and Math olympiads Job Work Experience 4 summers of internship at a local printing press Research assistant to my English Literature teacher Volunteer Community service Very little but I did participate in a big charity event and walk Fundraising too Essays I think they were pretty good but not the blow you away type First in Math and English for two years at my school I took a huge risk and sent in a peer recommendation that an american friend through blogging wrote for me I guess the risk paid off 
DXH5CMVLJP,0,2280,7,4,4,4,0,0,0,0,Yale,1,0,Biochemistry Pre Medicine,Student Government Member Freshman Sophomore Junior Class Officer Freshman Homecoming Blue White Week committee work Locker Committee Committee chair 2008 2009 Blue White week Activities Vending Machine Committee Key Club Member Freshman Sophomore Junior Children s Halloween Party Volunteer Homeless Vigil Participant Thompson Center Breakfast Volunteer Math Club Freshman Sophomore Junior Spanish Club Freshman Sophomore Junior Social Justice Club Junior Bowling Club Sophomore Band Freshman Sophomore Junior Marching Band Pep Band Concert Band Jazz Band Soccer JV Freshman JV Varsity Sophomore Varsity Junior Lettered Powerlifting Varsity Freshman Sophomore Lettered State Qualifier Freshman Sophomore Medals Individual Meets Wrestling Varsity Sophomore Lettered Named Team Captain for a Month Most Improved Player Award Track and Field Varsity Junior Lettered Boy Scouts Eagle Scout Adult Leader Sept 2008 when 18 years old Leadership Roles Assistant Senior Patrol Leader Patrol Leader Den Chief Troop Guide Mentor to younger scouts Church Youth Group Eucharistic Minister Mass server Soccer FC Magic Tournament Classic Soccer Team Volunteer Service 300 Hours Church Mass Server Eucharistic Minister Picnic Volunteer St Joseph Food Pantry Volunteer St Joseph Food Pantry Service Coordinator High Cliff State Park Museum Middle School Solo Ensemble Meals activities for the elderly Musical performances at nursing home Leadership Boy Scouts I have been active in the Boy Scouts of America since the age of 12 and have been active in Scouting since becoming a Tiger cub at the age of 5 As I Boy Scout I have held several leadership roles including Den Chief Patrol Leader Troop Guide and Assistant Senior Patrol leader I led 14 scouts and adults in work totaling over 150 hours to complete my Eagle service project I turn 18 this fall and plan to continue supporting Boy Scouts as an adult leader I will work to help younger scouts earn rank advancements and merit badges St Joseph Food Panty I personally volunteered over 100 hours this past summer At the beginning of summer I recognized a need for additional help at the food pantry and made a decision to do something about it Each night I coordinated and led an effort to secure additional help for the Food Pantry by enlisting support from other Xavier High School students Over the course of the summer I was able to enlist help from 25 students who altogether supported the Food Pantry with more than 350 service hours Student Government I was a class officer my freshman year and have run for election each year I have been active in several committees During my senior year I am committee chairperson for the Blue White week and vending machine committees Awards Honor Roll Highest honors all terms National Honor Society Junior Spanish Honor Society Sophomore Junior National Merit Recognized Student at least Commended Student Junior Math Award Sophomore Junior Junior Science Award Medical Mentor Program Representative Boy Scouts of America Earned highest rank of Eagle Scout College Board AP Scholar with Honors Who s Who among American High School Students Freshman Sophomore and Junior Sports Varsity Letters in Soccer Powerlifting Wrestling and Track and Field Wrestling Most Improved Player Band Letter and two Bars District awards Multiple all three years State Awards 1st Place Jazz Band 1st Place Woodwind Ensemble Sophomore and Junior 2nd Place Solo Business Student of the Month Freshman Badger Boys State Alternate
AP0O066VWW,0,2280,1,5,0,3.9,1,0,0,0,Yale,0,0,,Currently on school newspaper team writing for school music zine and in classic literature club and student government Each meet for about 45 minutes a week Next year I will lead the classic literature club and be a co editor on the school newspaper team My school has a 52 hour community service requirement I have filled this out by tutoring a younger student in math working at parent teacher conferences sorting books for Project Cicero an organization that donates books to less fortunate schools I also worked as a Leader in Training at my summer arts camp for three weeks National Merit Finalist NFAA youngARTS Silver Award Winner
IKLPU9IL5M,0,2280,4,4,3,3.77,0,0,0,0,Yale,1,0,,latin club 9 10 11 12 President student council 10 11 12 Communications Director global warming club 11 12 Secretary debate team 9 10 11 12 science olympiad 11 12 treasurer newspaper 11 12 link crew 12 Link Leader track 9 10 11 12 xc 10 11 piano 9 10 11 12 peer tutor 11 12 nhs 12 latin nhs 12 President science nhs 12 Treasurer lab work 11 12 habitat for humanity 11AP Scholar with Honor national Commended Scholar national Class Awards at school Merit Awards music school CTE Certified state wide Brown pre college program Worked at internship at lab over summer will be sending recommendation from lab director 
9DWSN26YME,0,2280,4,4.5,3,4,1,0,0,0,Yale,1,1,Government,Young Democrats Co President Senior Board Secretary Junior Intermezzo Varsity Track and Field lower state qualifier Youth Symphony Orchestra 2nd chair flute Chamber Music Advanced Music Theory Community Servicemany many piano and music related awardsawesome interviews the quality of essay submitted really reflected where I was accepted
5N9UA7QTYH,0,2280,4,4.5,4,4,0,0,0,0,Yale,0,0,International Relations Business,Varsity Quiz Bowl Co Captain 12 Varsity Letterman 10 11 Academic Games National Tournament Qualifier 9 10 11 Varsity Letterman 9 10 11 Christian Youth Organization Active Member Student Ministry Retreat Team 12 Eucharistic Minister 11 12 Peer Support Counselor to Incoming Students Student Council Junior Class Senator National Honor Society Student Tutor Open House Tour Guide 1 Yale Book Award 11 2 Academic Games Mr President s National Champion 11 3 National Merit Scholarship Corporation Finalist 12 4 National Latin Exam Gold Silver Medalist 8 9 10 11 5 Academic A Honor Roll 8 9 10 11 6 Varsity Letterman Academic Games 9 10 11 7 Varsity Letterman Quiz Bowl 10 11 8 State Literary Rally World Geography 8 Civics 12 US History 10 9 National Council On Youth Leaders 11 10 Perfect Attendance 8 9 10 11 11 Advanced Placement Exams US History 5 Latin Vergil 4 
2WR2VBECTU,1,2280,7,4,3,3.91,0,1,0,0,Yale,0,0,COMPUTER ENGINEERING,Debate 3 years 25 weeks year Ambassors 3 years 3 hours week Associative Student Body 3 years 1 hour week Science Technology Engineering Math Club 1 year 1 hour week Game Development Club 1 year 1 hour week AP Scholar with Honors Semifinalist for that PSAT thing 3 School AwardsGreat Recommendations MIT interview was average Yale interview went perfect Harvard interview went well Know English Spanish Self Taught Japanese Very High Income bracket
PV8K6BTU90,1,2280,2,5,3,4,1,0,0,0,Yale,1,0,English,
S6RN8KSO7O,1,2275,5,3.8,0,3.75,1,0,0,0,Yale,0,0,,bagpipes 3 hperw Varsity Tennis fall 10hperw rest of year 3hpw Varsity Lacrosse spring 9hpw community service president 4 hpw sports editor for newspaper 4hpw democratic club co president 2hpw
11A6FD510S,0,2270,2,4.5,3,3.93,0,0,0,0,Yale,1,1,Economics,Student Body Presdient Four Years Co Captain state championship math team 9 12 Captain Academic Team Quizbowl state champions Theatre 10 12 Mock Trial 9 12 Internship in marketing analytics at large IT retailerPresidential Scholar candidate National Merit Scholarship Winner Scholar of the Month Best Sense of Humor AwardMy guess is strong reccomendations Some interviews were good Harvard Georgetown and Dartmouth and some I had tough interviewers for Yale and MIT I applied to a lot of schools with easy to complete applications I did badly with schools I has legacy for and schools in southern New England 
AL6UYWLHZ2,1,2270,5,4.2,3,3.98,1,0,0,0,Yale,0,0,Economics,United States Capitol Hill Hearing Global Campaign for Education Invited by NetAid and the Council on Foreign Relations as the California state representative NetAid Global Citizen Corps Summit Global Citizen Corps Leader California Representative Voices for Change 2006 International Conference Summer School in Great Britain U S Ambassador NetAid Representative Presented workshop titled The Role of Developed Nations in Aiding the World s Poor A Philosophical Analysis Presented workshop titled The Global Campaign for Education A Worthwhile Investment 2005 NetAid Global Citizen Corps Western United States Region Correspondent 2006 USA Chapter International Youth Action for Change Founder Director 2006 NetAid Youth Steering Committee California Representative 2004 The Global Campaign for Education Youth Activist California State Representative and Lobbyist to US Congressional Hearing invited by NetAid and the Council on Foreign Relations 2005 Students for Fair Trade National and Regional Leader 2006 Course on U S Foreign Policy Course Designer and Instructor 2003 Red Cross Club Founder Activities Director President 2005 Model United Nations Founder President Secretary GeneralInvited to the 1st International Conference on National Democracies in Yerevan Armenia California Scholarship Federation National Honor Society Superintendent Honor Roll Advanced Level Piano Certificate of Merit Branch Honors Certificate of Merit National Merit Commended Scholar Principle s Honorable Achievement Award Scholarship to American Red Cross Pacific Area Conference Directed Red Cross Benefit Concert for the Vietnam Education and Child Nutrition Initiative Outstanding Red Cross Club Award Outstanding Academic Achievement in Spanish AP Scholar Participant in NetAid Global Citizen Corps SummitI ll probably have really good recommendations Also getting a supplemental recommendation from my NetAid supervisor in New York 
